TurnsToWin,CodeLength,NumColors
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
